video_name,vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,12219,27.287023,71.49301,20,16.525328,2.07167,12,276480,2023-11-21 19:41:08.806,2023-11-21 19:44:21.736,1,2023-11-21 19:44:35.301,2023-11-21 19:44:56.336,1,2594.960906863753,187.9284836821705,2782.889390545924
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,3438,26.444529,55.097976,30,11.15753,1.339087,12,276480,2023-11-21 19:45:13.343,2023-11-21 19:47:22.842,1,2023-11-21 19:47:36.306,2023-11-21 19:47:48.793,1,1647.7109775329716,101.39379964102564,1749.1047771739973
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,841,24.423665,33.977802,40,6.215942,0.907742,12,276480,2023-11-21 19:48:05.593,2023-11-21 19:49:20.791,1,2023-11-21 19:49:34.277,2023-11-21 19:49:42.434,1,913.604304984496,60.50318799999999,974.1074929844962
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,77,21.516936,21.283762,50,4.233393,0.479475,12,276480,2023-11-21 19:49:59.584,2023-11-21 19:50:55.703,1,2023-11-21 19:51:09.064,2023-11-21 19:51:12.764,1,536.3207471003236,26.821916666666667,563.1426637669903
Vlog_2160P-030a,Vlog_2160P-030a,Vlog,2160,3840,2160,yuv420p,23.97602398,2386411,185000,48.628666,99.844952,10,154.16894,9.155091,2,2488320,2023-11-25 07:23:20.583,2023-11-25 07:28:28.208,1,2023-11-25 07:28:41.807,2023-11-25 07:28:57.625,1,31694.46292497931,1451.8024033333336,33146.26532831264
Vlog_2160P-030a,Vlog_2160P-030a,Vlog,2160,3840,2160,yuv420p,23.97602398,2386411,52052,41.899812,98.51851,20,108.44347,5.377789,2,2488320,2023-11-25 07:30:20.169,2023-11-25 07:34:03.999,1,2023-11-25 07:34:17.496,2023-11-25 07:34:25.976,1,22543.942125644782,723.1644235294118,23267.1065491742
Vlog_2160P-030a,Vlog_2160P-030a,Vlog,2160,3840,2160,yuv420p,23.97602398,2386411,7576,37.283224,89.566655,30,61.797791,4.18645,2,2488320,2023-11-25 07:35:50.387,2023-11-25 07:38:01.140,1,2023-11-25 07:38:14.687,2023-11-25 07:38:19.627,1,12245.432156626488,355.92156600000004,12601.353722626489
Vlog_2160P-030a,Vlog_2160P-030a,Vlog,2160,3840,2160,yuv420p,23.97602398,2386411,1478,33.394732,72.348178,40,40.587159,4.120761,2,2488320,2023-11-25 07:41:17.259,2023-11-25 07:42:47.931,1,2023-11-25 07:43:01.553,2023-11-25 07:43:05.070,1,7529.439788153844,244.2552983,7773.695086453844
Vlog_2160P-030a,Vlog_2160P-030a,Vlog,2160,3840,2160,yuv420p,23.97602398,2386411,429,27.74339,42.112254,50,35.536844,5.378404,2,2488320,2023-11-25 07:45:03.511,2023-11-25 07:46:17.806,1,2023-11-25 07:46:34.294,2023-11-25 07:46:35.135,1,5695.429934999999,68.284995,5763.714929999999
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,54099,32.417735,88.046318,10,46.009776,6.016971,12,622080,2023-11-26 03:01:00.818,2023-11-26 03:09:59.152,1,2023-11-26 03:10:14.024,2023-11-26 03:11:05.022,1,8705.781299803142,571.4552832847896,9277.236583087932
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,10494,31.987326,82.752003,20,27.616214,2.29486,12,622080,2023-11-26 03:14:15.730,2023-11-26 03:19:43.109,1,2023-11-26 03:19:57.223,2023-11-26 03:20:20.204,1,5281.557812498645,227.2564197340425,5508.814232232688
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,1815,31.359586,73.188431,30,16.183122,1.527105,12,622080,2023-11-26 03:25:09.607,2023-11-26 03:28:36.247,1,2023-11-26 03:28:50.472,2023-11-26 03:29:04.195,1,2983.0689982729787,118.41500461111109,3101.48400288409
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,428,29.581234,52.832141,40,10.94198,1.178312,12,622080,2023-11-26 03:32:17.023,2023-11-26 03:34:40.426,1,2023-11-26 03:34:55.682,2023-11-26 03:35:06.435,1,1872.1672951412672,83.13165384313726,1955.2989489844044
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,107,25.901191,23.244484,50,10.480115,1.0934,12,622080,2023-11-26 03:39:06.629,2023-11-26 03:41:19.787,1,2023-11-26 03:41:33.834,2023-11-26 03:41:39.981,1,1506.912179862962,56.47727,1563.3894498629622
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,23384,26.891788,71.337923,10,31.125044,3.524437,12,276480,2023-11-26 03:42:01.876,2023-11-26 03:47:52.384,1,2023-11-26 03:48:06.219,2023-11-26 03:48:44.856,1,4690.008370592256,349.90326729435475,5039.911637886611
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,3573,26.807894,66.703418,20,16.068195,1.813472,12,276480,2023-11-26 03:49:08.551,2023-11-26 03:52:30.828,1,2023-11-26 03:52:44.822,2023-11-26 03:53:02.278,1,2523.8605033781314,131.5461587586207,2655.406662136752
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,586,26.692338,57.503703,30,9.337904,1.063543,12,276480,2023-11-26 03:53:22.291,2023-11-26 03:55:18.763,1,2023-11-26 03:55:33.359,2023-11-26 03:55:43.058,1,1349.059188456621,70.94033342857142,1419.9995218851925
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,146,26.304525,38.012791,40,6.772779,0.768556,12,276480,2023-11-26 03:56:02.729,2023-11-26 03:57:32.715,1,2023-11-26 03:57:46.471,2023-11-26 03:57:54.641,1,938.3103571884918,59.1374451923077,997.4478023807995
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,46,25.36646,16.24375,50,6.445288,0.608057,12,276480,2023-11-26 03:58:18.486,2023-11-26 03:59:36.128,1,2023-11-26 03:59:50.085,2023-11-26 03:59:52.081,1,751.80942705,15.154713166666667,766.9641402166666
Gaming_2160P-3002,Gaming_2160P-3002,Gaming,2160,3840,2160,yuv420p,24.0,2388797,72670,53.597605,99.910495,10,112.791983,7.225809,2,2488320,2023-11-23 02:40:51.356,2023-11-23 02:44:24.985,1,2023-11-23 02:44:38.993,2023-11-23 02:44:50.886,1,21743.29003305232,939.6609745833334,22682.951007635653
Gaming_2160P-3002,Gaming_2160P-3002,Gaming,2160,3840,2160,yuv420p,24.0,2388797,23079,48.393014,99.494214,20,79.225784,4.96991,2,2488320,2023-11-23 02:46:11.309,2023-11-23 02:48:59.507,1,2023-11-23 02:49:13.304,2023-11-23 02:49:21.142,1,16445.61782460001,572.3951435714285,17018.01296817144
Gaming_2160P-3002,Gaming_2160P-3002,Gaming,2160,3840,2160,yuv420p,24.0,2388797,6911,43.125606,93.297675,30,58.977347,4.048062,2,2488320,2023-11-23 02:50:46.011,2023-11-23 02:52:50.362,1,2023-11-23 02:53:08.405,2023-11-23 02:53:13.022,1,11732.552520406378,330.60605625,12063.15857665638
Gaming_2160P-3002,Gaming_2160P-3002,Gaming,2160,3840,2160,yuv420p,24.0,2388797,2085,37.257952,65.511955,40,47.18101,4.127967,2,2488320,2023-11-23 02:55:18.019,2023-11-23 02:56:57.590,1,2023-11-23 02:57:14.784,2023-11-23 02:57:20.190,1,8638.173864883085,319.70333166666666,8957.877196549753
Gaming_2160P-3002,Gaming_2160P-3002,Gaming,2160,3840,2160,yuv420p,24.0,2388797,704,31.689127,32.679315,50,40.990033,3.943616,2,2488320,2023-11-23 02:58:40.655,2023-11-23 03:00:10.846,1,2023-11-23 03:00:29.800,2023-11-23 03:00:52.790,2,6782.140227805556,212.8922105,6995.032438305556
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,Gaming,1080,1920,1080,yuv420p,24.0,2388797,29657,47.67671,99.449584,10,35.974312,5.018327,12,622080,2023-11-22 01:58:26.921,2023-11-22 02:05:01.779,1,2023-11-22 02:05:15.624,2023-11-22 02:06:09.746,1,6144.450002782004,524.9305389068099,6669.3805416888135
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,Gaming,1080,1920,1080,yuv420p,24.0,2388797,8992,44.346724,96.273791,20,23.815261,3.211076,12,622080,2023-11-22 02:10:11.839,2023-11-22 02:14:45.706,1,2023-11-22 02:14:59.734,2023-11-22 02:15:33.044,1,4179.305920248509,292.78246015432103,4472.08838040283
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,Gaming,1080,1920,1080,yuv420p,24.0,2388797,2664,39.526415,77.030156,30,16.381116,2.303352,12,622080,2023-11-22 02:19:34.547,2023-11-22 02:23:00.553,1,2023-11-22 02:23:14.293,2023-11-22 02:23:37.506,1,2985.1015892084383,184.99649835077523,3170.0980875592136
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,Gaming,1080,1920,1080,yuv420p,24.0,2388797,725,34.00309,44.178074,40,12.777827,1.683135,12,622080,2023-11-22 02:26:53.140,2023-11-22 02:29:30.917,1,2023-11-22 02:29:46.478,2023-11-22 02:30:02.368,1,2176.5340967185484,123.6377849691358,2300.171881687684
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,Gaming,1080,1920,1080,yuv420p,24.0,2388797,231,29.140086,13.107971,50,12.05428,1.330261,12,622080,2023-11-22 02:34:29.938,2023-11-22 02:37:07.742,1,2023-11-22 02:37:21.689,2023-11-22 02:37:32.190,1,1778.2127027201789,82.35252656140351,1860.5652292815823
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,Gaming,720,1280,720,yuv420p,24.0,2388797,16766,44.485726,97.562404,10,23.11424,3.876762,12,276480,2023-11-22 02:43:05.884,2023-11-22 02:47:38.822,1,2023-11-22 02:47:52.749,2023-11-22 02:48:35.145,1,3439.24074213532,344.1929098734178,3783.4336520087377
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,Gaming,720,1280,720,yuv420p,24.0,2388797,5216,41.846441,88.868261,20,16.774175,2.666075,12,276480,2023-11-22 02:48:54.694,2023-11-22 02:52:26.269,1,2023-11-22 02:52:40.383,2023-11-22 02:53:07.730,1,2448.872697785195,201.590461525,2650.463159310196
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,Gaming,720,1280,720,yuv420p,24.0,2388797,1515,37.321014,63.320117,30,11.646106,1.710277,12,276480,2023-11-22 02:53:27.285,2023-11-22 02:55:56.260,1,2023-11-22 02:56:10.332,2023-11-22 02:56:27.197,1,1680.410436152389,121.87659993279568,1802.2870360851844
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,Gaming,720,1280,720,yuv420p,24.0,2388797,383,32.152001,31.05227,40,8.319884,1.129408,12,276480,2023-11-22 02:56:48.308,2023-11-22 02:58:29.268,1,2023-11-22 02:58:44.407,2023-11-22 02:58:57.292,1,1142.8743468100365,91.71441276315792,1234.5887595731942
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,Gaming,720,1280,720,yuv420p,24.0,2388797,120,27.79033,4.271318,50,6.727236,0.75574,12,276480,2023-11-22 02:59:19.563,2023-11-22 03:00:40.553,1,2023-11-22 03:00:54.284,2023-11-22 03:01:02.533,1,840.728659431818,60.511649942307685,901.2403093741256
Gaming_2160P-34a1,Gaming_2160P-34a1,Gaming,2160,3840,2160,yuv420p,60.0,5971994,82095,53.646651,99.073015,10,235.087618,122.038289,2,2488320,2023-11-23 05:13:47.530,2023-11-23 05:21:15.963,1,2023-11-23 05:21:29.957,2023-11-23 05:21:47.425,1,45406.93757309519,1527.453119310345,46934.39069240553
Gaming_2160P-34a1,Gaming_2160P-34a1,Gaming,2160,3840,2160,yuv420p,60.0,5971994,19122,48.241997,97.51033,20,145.062794,216.552042,2,2488320,2023-11-23 05:36:55.718,2023-11-23 05:41:39.888,1,2023-11-23 05:41:53.621,2023-11-23 05:42:05.791,1,27037.82494886165,946.5984739130432,27984.423422774693
Gaming_2160P-34a1,Gaming_2160P-34a1,Gaming,2160,3840,2160,yuv420p,60.0,5971994,4220,43.304133,89.154162,30,103.811481,118.811777,2,2488320,2023-11-23 05:57:06.216,2023-11-23 06:00:36.736,1,2023-11-23 06:00:50.500,2023-11-23 06:00:57.759,1,18210.75575178083,549.0113681818183,18759.76711996265
Gaming_2160P-34a1,Gaming_2160P-34a1,Gaming,2160,3840,2160,yuv420p,60.0,5971994,1211,37.735711,69.118897,40,86.547651,79.397935,2,2488320,2023-11-23 06:16:48.132,2023-11-23 06:19:39.141,1,2023-11-23 06:19:53.027,2023-11-23 06:19:58.361,1,13801.069057965517,435.9144825,14236.983540465517
Gaming_2160P-34a1,Gaming_2160P-34a1,Gaming,2160,3840,2160,yuv420p,60.0,5971994,544,32.7232,43.548385,50,79.283982,121.953471,2,2488320,2023-11-23 06:33:09.680,2023-11-23 06:35:46.926,1,2023-11-23 06:36:01.103,2023-11-23 06:36:06.176,1,11954.51324388693,430.80550125,12385.31874513693
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,28526,43.359908,93.891265,10,60.874555,7.101594,12,622080,2023-11-22 07:00:02.707,2023-11-22 07:10:57.489,1,2023-11-22 07:11:11.312,2023-11-22 07:12:30.880,1,10750.198267316076,754.4895013080169,11504.687768624091
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,5779,42.071824,88.792299,20,34.533245,4.450483,12,622080,2023-11-22 07:36:20.038,2023-11-22 07:43:07.610,1,2023-11-22 07:43:21.850,2023-11-22 07:44:09.702,1,6309.024733163172,391.7616375719298,6700.786370735102
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,1441,39.375113,75.654096,30,25.918182,3.240561,12,622080,2023-11-22 08:06:25.707,2023-11-22 08:11:33.716,1,2023-11-22 08:11:47.965,2023-11-22 08:12:19.355,1,4404.743027250283,249.37643624293776,4654.119463493221
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,397,34.941943,53.152604,40,22.617863,2.560819,12,622080,2023-11-22 08:33:48.446,2023-11-22 08:38:13.543,1,2023-11-22 08:38:27.444,2023-11-22 08:38:48.611,1,3425.335047174142,169.96984839634152,3595.3048955704835
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,172,30.101605,21.151417,50,28.124525,2.435408,12,622080,2023-11-22 08:58:50.019,2023-11-22 09:03:20.841,1,2023-11-22 09:03:34.878,2023-11-22 09:03:49.882,1,3109.456633837892,134.9966145,3244.453248337892
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,14147,39.01962,81.724902,10,36.846352,5.677903,12,276480,2023-11-22 09:08:44.465,2023-11-22 09:16:08.416,1,2023-11-22 09:16:22.255,2023-11-22 09:17:27.372,1,5641.341384075575,489.7781090143228,6131.119493089897
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,3142,38.311174,74.667321,20,24.737192,3.240889,12,276480,2023-11-22 09:21:32.909,2023-11-22 09:26:17.632,1,2023-11-22 09:26:31.643,2023-11-22 09:27:07.158,1,3461.41591817533,259.8709921964285,3721.2869103717594
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,801,36.467715,59.566216,30,16.511341,2.118306,12,276480,2023-11-22 09:32:04.225,2023-11-22 09:35:33.197,1,2023-11-22 09:35:47.366,2023-11-22 09:36:08.820,1,2407.680015882075,157.99794142248066,2565.677957304556
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,210,32.870215,36.506739,40,13.234546,1.487614,12,276480,2023-11-22 09:40:13.895,2023-11-22 09:43:09.270,1,2023-11-22 09:43:23.370,2023-11-22 09:43:36.709,1,1868.4849653366289,100.66996820679012,1969.154933543419
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,91,28.552552,7.959159,50,13.774369,1.239495,12,276480,2023-11-22 09:48:09.669,2023-11-22 09:51:05.861,1,2023-11-22 09:51:20.113,2023-11-22 09:51:28.765,1,1669.8386693107984,67.6121355,1737.4508048107984
Sports_2160P-1733,Sports_2160P-1733,Sports,2160,3840,2160,yuv420p,30.0,2985997,98951,51.660438,98.661095,10,98.378171,39.933835,2,2488320,2023-11-23 08:16:36.610,2023-11-23 08:19:47.706,1,2023-11-23 08:20:02.144,2023-11-23 08:20:16.452,1,18989.63536970236,1125.923655862069,20115.55902556443
Sports_2160P-1733,Sports_2160P-1733,Sports,2160,3840,2160,yuv420p,30.0,2985997,28292,45.629416,98.059416,20,65.590954,6.121818,2,2488320,2023-11-23 08:27:00.090,2023-11-23 08:29:11.896,1,2023-11-23 08:29:25.782,2023-11-23 08:29:33.960,1,12819.774950185876,611.5412188235293,13431.316169009406
Sports_2160P-1733,Sports_2160P-1733,Sports,2160,3840,2160,yuv420p,30.0,2985997,6659,40.023212,92.349289,30,49.981806,4.925603,2,2488320,2023-11-23 08:35:31.535,2023-11-23 08:37:13.262,1,2023-11-23 08:37:27.218,2023-11-23 08:37:31.784,1,8987.214589736843,343.83406875,9331.048658486843
